'RLVKEY';'SEMESTER';'TYP';'STUNDEN';'CREDITS';'LV_STATUS_NR';'LV_STATUS';'KOMPONENTEN_TYP';'FRAGE_TYP';'FRAGETEXT';'OPTIONEN';'ANTWORT';'OPTIONNR';'FREITEXT'
'e6c4cd61f6bcd71';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine.'
'e6c4cd61f6bcd71';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'-'
'e6c4cd61f6bcd71';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'eine Aufzeichnung für Berufstätige wäre sehr toll gewesen!'
'e6c4cd61f6bcd71';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'e6c4cd61f6bcd71';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ich habe von Studienkollegen gehört, die zuhause manchmal Schwierigkeiten hatten der LV beizuwohnen, da sie hin und wieder Probleme mit ihrere Internetverbindung hatten. Eventuell wäre es sinnvoll in Zukunft Onlineeinheiten aufzuzeichnen. Es gibt in BBB eine Einstellung bei der man vor dem Beitreten des Classrooms mit einem Häckchen bestätigen muss, dass man mit der Aufzeichnung der LV einverstanden ist (um so die Datenschutzbestimmungen zu beachten).'
'e6c4cd61f6bcd71';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Keine.'
'e6c4cd61f6bcd71';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'viele anschauliche Beispiele '
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr guter Vortrag, sehr informativ.'
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Ich schätze den unaufgeregten und beständigen Vortrag.'
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'-'
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Gesamtüberblick, Untermauerung /Erklärung durch Beispiele'
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine.'
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es stehen viel zu wenige Informationen auf den Folien, das was auf den Folien steht, sollte anders oder besser struktueriert werden. Es ist unerlässlich seitenweise mitzuschreiben. Das mitgeschrieben werden sollte ist mir selbstverständlich bewusstn, nur wenn die Folien anders wären, dann würden die Mitschriften nich so umfangreich ausfallen. '
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Dadurch, dass das keine Übungsfälle zur Verfügung stehen bzw. in der Vorlesung besprochen werden, ist die Vorbereitung, insbesondere für die LV-Prüfung, sehr schwierig.'
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ich bedauere, dass die Vorlesung nicht aufgezeichnet wurde.'
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Stoff wird teilweise etwas zu schnell durchgemacht und man kann schwer folgen'
'6f5d17b7d870ae9';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Keine.'
'6963fee4781b7a2';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr interessante Themen, sehr gut präsentiert von beiden Lehrkräften'
'6963fee4781b7a2';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das Tempo, in dem der Stoff durchgemacht wird- man kommt sehr gut mit und hat Zeit Fragen zu stellen, etc'
'6963fee4781b7a2';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Der Vortrag von Prof. Kietaibl ist spitze. '
'6963fee4781b7a2';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Dass im Vergleich zu den anderen (Privatrecht, Ö Recht St. Recht) relativ viel auf den Folien steht. Der Informationsgehalt der Folien ist einfach besser als bei den anderen.'
'6963fee4781b7a2';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Professoren kennen sich beide sehr gut aus und können jegliche Fragestellungen beantworten.'
'6963fee4781b7a2';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Eventuell mehr Fallbeispiele für besseres Verständnis.'
'6963fee4781b7a2';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'/'
'6963fee4781b7a2';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'-'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Der neue Aufbau mit den Fachprüfungsbeispielen ist meiner Meinung nach sehr gut und hilfreich für die Vorbereitung auf die Fachprüfung.'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'gute Adaption der VO in eine online LV
die Online VO als Ausarbeitung der Prüfungsbeispiele finde ich sehr gut, zumal es meiner Meinung nach einen größeren Lernerfolg hat, als durch die "Predigt" des Inhalts. 
Durch die Ausarbeitung der Beispiele hat man weniger LV Einheiten => Selbsteinteilung der Erledigung der Aufgaben
LV Leiter geht sehr detailliert in die Fragen der Studenten ein
hat mir wirklich gut gefallen die LV'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'mir hat das heurige Format sehr gut gefallen, dass man sich die Kapitel selbst durchliest und dann die Beispiele durchmacht... Bringt meines Erachtens viel bitte unbedingt so beibehalten (wenn möglich als Stream wieder)

Vor allem finde ich auch das Lehrbuch um 24 EUR sehr erschwinglich'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die LV ist klar strukturiert. Die Erinnerungsmail am Tag vor der LV ist sehr aufmerksam, da die Termine im Zeus nicht mit den vereinbarten Terminen übereinstimmen. Die Tatsache, dass die LV online stattfindet finde ich persönlich sehr gut und ich würde eine solche Lösung für das nächste Semester (VO Steuerrecht2) für sehr gut befinden.'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Theorieaufarbeitung anhand Beispielen. Für mich sehr viel einfacher den Stoff zu erarbeiten, da sonst oft sehr abstrakt. So doch eher praxisorientierter. '
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr guter Vortag, sehr informativ.'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das Wissen aus der LV kann ich direkt für mich persönlich für meine Steuerangelegenheiten anwenden.'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine.'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Vielleicht wäre es möglich, die LV aufzunehmen, bzw. sie zum wiederholten Ansehen freizuschalten.'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Anscheinend liegt der Hauptaugenmerk des Vortragenden auf dem Verkauf seines Buches. Daher ist von ihm auch "Selbstlernen" angesagt worden und keine Vorlesung zu dem Thema. Finde das etwas bedenklich, denn so kann der Vortragende 2x kassieren. Einmal mit seinem Buch und einmal als Vortragender, und auch dieser Aufgabe ist er nur insgesamt 4x in dem Semster nachgekommen.'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es wäre schön gewesen, wenn wir mehr BBB-Einheiten gehabt hätten, wo auch anspruchsvollere Themengebiete genauer durchgesprochen werden und nicht nur Beispiele durchgemacht werden.'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'passt alles'
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Da diese LV leider nicht aufgezeichnet wurde hatte man manchmal Pech, wenn die LV überzogen wurde oder man Internetprobleme hatte. '
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Oft etwas zu schnell abgehandelt, am Ende jedes Stoffgebietes nochmals kurz die wichtigen Punkte zusammenfassen. '
'c6e33f953682935';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Keine.'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Der Praxisbezug zu gewissen Fällen. Der Aufbau zu den Einheiten war immer gut. '
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Fachlich sehr gut'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'man hat nur das kreuzen brauchen, was man konnte'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Fallbeispiele, eine interessante und enthusiastische Art und Weise des Vortragenden, die LV war sehr spannend und interessant im Allgemeinen'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die überragende Fachkompetenz der Lehrperson. Man merkt wirklich dass Herr Dr. Liebhauser-Karl Jurist aus Leidenschaft ist und seine Begeisterung auch sehr gut an die Studierenden weitergeben kann.'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Der Bezug zur Praxis & durch keine Folien das eigenständige Erarbeiten des Stoffes'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine Folien machen es sehr schwer allem zu folgen'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Es wäre halt gut wenn man die Folien sehen könnte, wenn es ordentliche Literaturangaben gäbe und wenn der Termin für die Prüfung rechtzeitig bekannt wäre. Unterm Strich bin ich mit dem Format garnicht zurecht gekommen und werde diese LV einfach nochmal bei einem anderen Prof besuchen. '
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Ich würde es toll finden, wenn wenigstens am Ende der LV die Folien bereit gestellt werden, durch die teilweise technischen Probleme bekam man manche Teile des Stoffs gar nicht mit & muss diese nun extra durch ein gekauftes Buch erarbeiten'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'die beispiele sind teilweise sehr anspruchsvoll und werden nur bedingt in der vo besprochen - man muss sich viel selbst beibringen...'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Folien wären hilfreich gewesen um den Stoff besser folgen zu können, wenn man einmal kurz abgelenkt ist ist es oft schwer den Faden nicht zu verlieren.'
'8cc247579beb3cb';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Bitte folien in irgendeiner Form zugänglich machen'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Wurde Online sehr gut vorgetragen und dadurch dass die LV’s aufgezeichnet worden sind konnte man sie sich erneut ansehn wenn man etwas nocht sofort verstanden hat oder nicht mitgekommen ist.'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'sehr netter Professor, der mit sehr viel Leidenschaft von den Themen erzählt'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'bearbeiteten Themen, Vortrag von Herr Prof. Herzig'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Der Vortrag vom Prof. Herzig war Hammer !!! Überhaupt die Beispiele, die er gebracht hat, informativ, spannend echt toll!!!
Dass die VO aufgezeichnet wurde, danke, ist auch toll, so kann ich mir die LV öfters anhören, das bringt viel, vor allem wenn man berufstätig ist und Familie hat !!! Vielen Dank für die Hilfe !!!'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'die LV wurde aufgenommen

'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'die Themen generell und der Prof. da er sehr motiviert und nett war. (nicht bei allen der Fall)'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Interessantes Thema gut vorgetragen'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Alles war wirklich sehr gut gemacht'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Trotz LV-Typ VO Einbindung der Studierenden in den Vortrag; viele (aktuelle) Beispiele; Anregung zum kritischen Hinterfragen rechtlicher Vorschriften; Erzählungen zu politischen Abläufen auf EU Ebene'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'der Inhalt der LV
meines Erachtens gehören paar Teile einfach in das Allgemeinwissen 
die Art und Weise wie es vorgetragen wird ist erfrischend - man merkt der LV-Leitung an, dass sie vordem Gebiet begeistert ist'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'*Interessante Themen
*Gute Erklärungen und Beispiele
*Sehr sympathische Vortragsweise
*Super, dass die BBB Einheiten aufgezeichnet wurden. Danke!'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die inhaltlichen Fragestellungen in Bezug auf das momentane Eu-Recht.'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Verbesserung der Folien, Upload als Pdf Datei'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine.'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'leider wird zwischen den Folien gesprungen, dadurch wird alles unübersichtlich und unverständlich
vieles wird nicht erwähnt/besprochen
schweift oft ab vom eigentlichen Thema
die LV ist viel zu lang, um aktiv Teilzunehmen
gesamte LV wurde binnen 5 Tage abgehalten und dadurch behaltet man sich nicht sonderlich viel


'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'eigentlich keine, etwas ausführlicher wäre super, aber verständlich, da ja leider nicht so viel Zeit ist'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die geblockte Abhaltung der LV führt zu Überschneidungen mit anderen LVs. Gerade zu Beginn des Semesters finden Vorbesprechungen mit Anwesenheitspflicht statt, sodass die Vorlesung nicht durchgehend besucht werden kann.'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'es kursiert der Ruf der zu schweren Prüfung rum, setzt einen ziemlich unter Druck beim Besuch der LV
außerdem lagen die heurigen Termine sehr blöd- es ist fast unmöglich 4-5 Stunden täglich konzentriert bei einer online-VO zu sein - man möchte zwar mit dem Professor interagieren und richtig teilnehmen, was aber durch das überschneiden anderer LV''S fast unmöglich wird, weil man nicht mehr so leicht wieder einsteigt'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'sehr viele wichtige Themen in kurzer Zeit'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die LV dauert zu lang und man kann sich mit der Zeit nicht mehr konzentrieren. '
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Teilweise zu ausschweifend. Es sollte zuerst das Wesentliche einer jeden EU Richtlinie erklärt werden, danach sollte es anhand eines KURZEN Beispiels erklärt werden, und erst danach sollte diese Richtlinie gemeinsam anhand eines Falles durchgearbeitet werden.'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'wenn es geblockt abgehalten wird, nicht täglich 4-5 Stunden'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'es ist schwer in so kurzer Zeit alles zu verstehen und es wäre hilfreich noch mehr Anwendungsfälle wie das Marmeladenbeispiel und wie ja auch in der Klausur kommt zu besprechen.'
'ef8a5f460ab2135';'20W';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Ist ganz ok. '
'c25f9a2b7700d5b';'20W';'VU';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'- dass immer wieder durch praktische Beispiele die Theorie greifbarer wurde
- die Möglichkeit immer wieder in den breakout-rooms mit Kommilitonen zu diskutieren
- dass es mit dem dazu angebotenen Tutorium eine weitere Mgöglichkeit gab, sich in einem informelleren Rahmen auszutauschen.'
'c25f9a2b7700d5b';'20W';'VU';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die verschiedenen behandelten Themenbereiche und die Diskussionen darüber'
'c25f9a2b7700d5b';'20W';'VU';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'die LV-Leiterin kann komplexe Materie sehr gut erklären und veranschaulichen'
'c25f9a2b7700d5b';'20W';'VU';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'in Kombiation mit der 2. Steop-LV war zwischendurch das Ziel der LV unübersichtlich
teilweise sehr fordernde Texte - für Wissenschaftsgemeinde geschrieben
sehr hoher zeitlicher Aufwand für diese LV 
Diskussionsforum sollte bis 24.00 am Vortag "befüllbar" sein. 
Strafaufgaben sind meiner Ansicht ein ungeeignetes Mittel zur Motivation und der Wissensvermittlung auf einer Universität nicht würdig.'
'c25f9a2b7700d5b';'20W';'VU';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'vielleicht könnte man gleich (bes. für die Studienanfänger) zu Semesterbeginn einige permanente Gruppenräume auf moodle (in bbb) einrichten, für die sich die Studenten in kleinen Gruppen als Treffpunkt verabreden könnten.'
'cc2e6db7f0ee96c';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr interessante Themen zur Auswahl und viele nützliche Informationen auf moodle

Die Professoren waren eine große Hilfe bei der Erstellung einer wissenschaftlichen Arbeit.(Feedback)

Weiters sehr gut finde ich die Möglichkeit, dass man die wissenschaftliche Arbeit bereits Ende Februar abgeben kann und dann ein Feedback erhält. 
'
'12c968206fe0bce';'20W';'SE';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das eigenständige Beschäftigen mit aktuellen verfassungsrechtlich Thematiken'
'f7089d2ae9f5b7c';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die anspruchsvollen Fälle, die einen dazu anregen tiefer in die Materie des Sozialrechts einzutauchen. Ebenso ist die Vorgangsweise von Dr. Pfalz sehr gut, da er auch in diesem Kurs die Theorie behandelt und dadurch offene Fragen sofort im Keim erstickt werden können. Darüber hinaus hat der LV-Leiter eine lockere Vorgehensweise, die auch die trockensten Kapitel relativ frisch erscheinen lässt und das ist für die derzeitigen Zeiten sehr lobenswert.'
'f7089d2ae9f5b7c';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die lockere und legere Art der Präsentation hat mir sehr gut gefallen'
'f7089d2ae9f5b7c';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das Üben des Stoffes mit den Beispielen & die lockere Stimmung'
'f7089d2ae9f5b7c';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'PRofessor ist besonders bemüht'
'f7089d2ae9f5b7c';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'/'
'f7089d2ae9f5b7c';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Eventuell 2 stündig machen, da wirst meistens überzogen haben'
'f7089d2ae9f5b7c';'20W';'KS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Hier finden Sie Platz für Anregungen, Wünsche, Kommentare oder Kritik zum Fragebogen: ';'n/a';'-2';'-1';'Punkt 6. hat nichts in einem Fragebogen verloren'
